Month,US,NE,MW,S,W
2013-01-01,0.7812500000000007,1.8867924528301903,0.8264462809917362,-3.5398230088495604,6.338028169014091
2013-02-01,0.7812500000000007,1.2658227848101278,2.500000000000014,-3.5398230088495604,7.042253521126768
2013-03-01,0.7874015748031503,-0.6410256410256416,1.6666666666666683,-1.7857142857142752,6.293706293706279
2013-04-01,0.7874015748031503,1.9354838709677438,0.8333333333333341,-0.8928571428571314,4.195804195804179
2013-05-01,1.5503875968992262,2.5477707006369448,0.8196721311475532,0.0,4.729729729729715
2013-06-01,1.481481481481462,1.2345679012345518,1.5384615384615397,0.8333333333333341,5.4421768707483045
2013-07-01,3.007518796992463,3.7500000000000036,0.0,3.4188034188034218,4.729729729729715
2013-08-01,3.007518796992463,1.8867924528301903,0.0,3.4188034188034218,4.729729729729715
2013-09-01,3.007518796992463,3.7267080745341477,0.0,3.4188034188034218,6.122448979591843
2013-10-01,3.1250000000000027,2.580645161290325,0.0,3.603603603603607,3.973509933774838
2013-11-01,2.362204724409451,2.5641025641025665,0.0,3.6697247706422047,4.79452054794521
2013-12-01,3.1496062992126013,5.16129032258065,0.8333333333333341,2.7272727272727297,5.479452054794526
2014-01-01,3.8759689922480653,9.25925925925925,0.0,5.504587155963308,1.986754966887419
2014-02-01,3.8759689922480653,5.624999999999988,-0.8130081300813127,6.422018348623847,1.3157894736842117
2014-03-01,5.468750000000004,12.903225806451607,0.0,6.363636363636356,1.3157894736842117
2014-04-01,2.343750000000002,3.1645569620253196,1.652892561983484,5.405405405405397,-6.040268456375826
2014-05-01,3.8167938931297747,4.968944099378869,1.6260162601625918,5.309734513274341,3.2258064516129057
2014-06-01,4.379562043795645,4.268292682926851,4.545454545454549,4.132231404958682,5.16129032258065
2014-07-01,4.379562043795645,3.614457831325287,6.106870229007639,4.132231404958682,4.5161290322580685
2014-08-01,4.379562043795645,4.938271604938276,6.106870229007639,4.132231404958682,3.8709677419354875
2014-09-01,2.9197080291970834,-0.5988023952095648,5.384615384615367,3.305785123966945,2.5641025641025665
2014-10-01,3.030303030303033,3.1446540880503,5.737704918032792,3.4782608695652204,1.2738853503184724
2014-11-01,3.0769230769230793,5.624999999999988,3.305785123966945,2.654867256637158,0.6535947712418307
2014-12-01,3.0534351145038197,3.06748466257669,5.7851239669421535,4.424778761061951,-0.6493506493506499
2015-01-01,2.985074626865674,2.2598870056497353,5.737704918032792,1.739130434782598,1.2987012987012998
2015-02-01,2.985074626865674,8.875739644970423,5.737704918032792,0.8620689655172422,0.6493506493506499
2015-03-01,0.7407407407407414,0.0,5.737704918032792,-0.8547008547008554,0.6493506493506499
2015-04-01,4.580152671755708,7.975460122699393,4.878048780487798,-0.8547008547008554,11.428571428571418
2015-05-01,0.735294117647039,0.0,4.0000000000000036,-1.6806722689075762,0.6250000000000006
2015-06-01,0.0,4.093567251461992,1.449275362318842,-2.380952380952372,-1.226993865030676
2015-07-01,-0.6993006993007193,-0.5813953488371938,1.4388489208632904,-2.380952380952372,-0.6172839506172845
2015-08-01,-0.6993006993007193,-0.5882352941176638,1.4388489208632904,-2.380952380952372,0.0
2015-09-01,0.0,1.8072289156626353,0.0,-1.5999999999999903,-0.6250000000000006
2015-10-01,0.0,0.0,0.0,-1.6806722689075762,0.0
2015-11-01,0.0,-1.7751479289940684,3.200000000000003,-1.7241379310344724,-1.2987012987012998
2015-12-01,-1.4814814814814827,-1.7857142857142874,1.5625000000000013,-3.3898305084745792,-1.3071895424836615
2016-01-01,-2.898550724637684,-6.629834254143667,1.5503875968992262,-3.41880341880341,-1.2820512820512833
2016-02-01,-2.898550724637684,-8.695652173913036,0.7751937984496131,-3.41880341880341,0.0
2016-03-01,-1.4705882352941189,-3.4285714285714315,0.7751937984496131,-3.448275862068969,0.6451612903225813
2016-04-01,-2.1897810218977924,-3.977272727272746,0.7751937984496131,-4.310344827586199,0.0
2016-05-01,-2.919708029197063,-4.142011834319515,2.3076923076923097,-3.41880341880341,-3.7267080745341645
2016-06-01,-3.4965034965034993,-6.741573033707871,0.0,-3.252032520325206,-3.105590062111804
2016-07-01,-2.1126760563380107,-3.508771929824564,0.0,-2.4390243902439157,-2.4844720496894435
2016-08-01,-2.1126760563380107,-2.958579881656808,0.7092198581560291,-2.4390243902439157,-1.8633540372670823
2016-09-01,-1.4184397163120386,-2.3668639053254297,2.1897810218978324,-1.6260162601626142,-1.2578616352201268
2016-10-01,-1.4705882352941189,-1.8292682926829118,2.325581395348839,-1.709401709401699,-0.6289308176100634
2016-11-01,-2.2388059701492558,-3.0120481927710867,1.5503875968992262,-0.8771929824561412,-1.3157894736842117
2016-12-01,0.0,1.2121212121211964,0.7692307692307698,-0.8771929824561412,-0.6622516556291397
2017-01-01,0.0,0.0,0.7633587786259549,1.7699115044247802,-2.5974025974025996
2017-02-01,0.7462686567164185,2.3809523809523663,1.5384615384615397,2.654867256637158,-3.2258064516129057
2017-03-01,0.0,0.591715976331378,1.5384615384615397,2.6785714285714435,-3.2051282051282084
2017-04-01,0.7462686567164185,0.0,2.3076923076923097,4.504504504504496,-1.923076923076925
2017-05-01,3.007518796992463,6.790123456790129,0.7518796992481209,3.5398230088495484,1.9354838709677438
2017-06-01,2.8985507246376634,5.421686746987939,2.8571428571428594,3.3613445378151288,0.6410256410256416
2017-07-01,2.877697841726621,6.060606060606049,2.8368794326241162,3.3333333333333366,0.0
2017-08-01,2.1582733812949457,5.487804878048803,2.1126760563380302,3.3333333333333366,-0.6329113924050639
