Month,US,NE,MW,S,W
2015-02-01,-33.14506539833531,-35.044197319646415,-33.28375966686495,-34.374024352169855,-29.59885386819485
2015-03-01,-29.69988674971687,-31.992230854605985,-33.27814569536423,-32.070934776074544,-21.459343026386648
2015-04-01,-32.08526919923476,-32.659196501776435,-33.88362652232747,-34.797490017113525,-26.534296028880878
2015-05-01,-24.817122730967224,-27.564102564102566,-27.97069994574065,-29.19042189281642,-14.881709488679723
2015-06-01,-23.355886332882275,-25.56209850107066,-25.36997885835095,-25.56066705002876,-17.301303347814976
2015-07-01,-22.04789430222957,-25.77181208053691,-23.147632311977713,-26.629802095459848,-12.788313685289587
2015-08-01,-23.039356506750945,-27.592020230401793,-21.232282325715925,-28.76376988984088,-14.096097690469861
2015-09-01,-29.650308551278282,-32.18722912453049,-30.401863715783335,-34.576802507836994,-21.149110807113548
2015-10-01,-28.064110622250148,-32.41925655088361,-24.447252053063814,-32.7798073729658,-21.30071599045346
2015-11-01,-24.315898856944923,-26.32987621278019,-25.051903114186857,-27.979464613127973,-17.305151915455745
2015-12-01,-19.53125,-22.553655874863576,-22.541481181707805,-23.6581337737407,-8.760763758891816
2016-01-01,-6.777251184834124,-12.908853030963813,-8.503054989816702,-13.56356356356358,8.42621489077127
2016-02-01,-21.431747443308144,-19.139596136962254,-29.068212215782445,-24.92863939105613,-13.18681318681318
2016-03-01,-21.143777688280302,-22.603019175846605,-19.975186104218366,-21.3716814159292,-21.76894069249228
2016-04-01,-14.124748490945674,-12.98701298701298,-14.162914449447403,-15.92300962379703,-13.618813618813617
2016-05-01,-18.414414414414402,-15.228613569321528,-14.839924670433135,-16.545893719806763,-24.506873879258826
2016-06-01,-16.560734463276834,-15.4980222941388,-13.137393767705365,-16.49285438393202,-19.561186650185412
2016-07-01,-21.43361581920903,-18.589511754068724,-20.55092424791592,-19.873066243554142,-24.449015574493092
2016-08-01,-19.559537140724153,-16.298020954598368,-19.50055086301875,-15.635738831615132,-24.783683559950557
2016-09-01,-7.76942355889724,-6.391137622496801,-7.656903765690387,-2.6832774317201538,-12.977099236641212
2016-10-01,-2.0096111839231026,0.9467989179440895,-7.943143812709027,3.359683794466406,-3.7149355572403286
2016-11-01,0.09153318077802196,3.9055404178020123,-4.709141274238221,2.8004073319755682,-0.39936102236420873
2016-12-01,8.252427184466015,9.910756223579138,14.890282131661426,12.547322877230934,-0.9027492819039721
2017-01-01,19.522114895780383,23.635453179769655,29.66054535336673,26.693688477127985,4.564144736842114
2017-02-01,30.107526881720432,30.401737242128114,39.72344437460718,34.09378960709759,21.331458040318804
2017-03-01,18.64147088866189,24.301528729573025,17.209302325581405,19.077096229600464,17.57230499561789
2017-04-01,13.308341143392703,14.832089552238786,13.829279923700527,15.972944849115514,10.442909386428287
2017-05-01,5.388692579505295,7.090039147455407,2.2998673153471936,4.872165943077665,8.392715756136191
2017-06-01,-1.1002962336013646,2.0851063829787204,-7.949449653485538,-2.0814061054579063,4.110641567422196
2017-07-01,2.516853932584272,4.975566414926704,1.9160583941605962,1.5346534653465416,2.0225593154414643
2017-08-01,10.162412993039458,13.351877607788587,6.569343065693438,10.285132382892055,10.353327855382096
2017-09-01,19.112318840579697,25.39827036868456,12.007249660172185,23.879862136878376,13.955342902711326
2017-10-01,10.744538564422632,16.078606520768197,9.173478655767482,10.277246653919688,8.622047244094484
