Month,US,NE,MW,S,W
2013-01-01,6.6738428417653335,4.770164787510836,2.5242718446601966,-1.3133208255159279,12.60744985673352
2013-02-01,17.136150234741788,6.921029281277735,9.100758396533065,0.5842259006815756,38.13420621931262
2013-03-01,16.23529411764706,13.491340018231554,19.325842696629216,-2.142161635832545,22.100313479623825
2013-04-01,7.802197802197797,0.5141388174807203,3.400000000000003,-2.8019323671497505,18.16860465116279
2013-05-01,8.264462809917363,3.2436708860759436,12.591815320041974,3.3428844317096607,12.531969309462912
2013-06-01,11.143410852713178,12.066246056782335,7.223264540337729,7.294552169898427,20.473372781065095
2013-07-01,14.196983141082512,-1.250868658790828,3.3453887884267766,3.627370156636442,31.4569536423841
2013-08-01,7.3265783320342655,4.227129337539429,6.585919757759289,0.4304160688665555,20.605468750000007
2013-09-01,2.9320987654321016,-1.758793969849234,7.536907536907552,6.2215477996964985,5.461056401074301
2013-10-01,5.901116427432222,7.270233196159112,6.53495440729484,11.693548387096776,6.030603060306026
2013-11-01,8.983666061705966,7.32248520710059,3.6378334680678823,3.471634208298046,24.78632478632478
2013-12-01,9.082125603864743,8.194112967382654,2.282704126426692,3.192407247627258,24.42159383033418
2014-01-01,12.815338042381422,6.208609271523194,10.606060606060593,7.889733840304179,27.22646310432571
2014-02-01,14.829659318637264,11.78423236514522,15.392254220456781,17.32817037754115,18.957345971563967
2014-03-01,22.672064777327932,10.522088353413636,16.19585687382297,22.28855721393037,42.875481386392806
2014-04-01,28.542303771661558,10.485933503836318,26.305609284332686,19.483101391650095,54.12054120541205
2014-05-01,28.0534351145038,5.900383141762449,24.51071761416588,14.23290203327171,58.52272727272727
2014-06-01,13.251961639058424,-4.081632653061212,12.160979877515292,4.64716006884682,31.041257367387036
2014-07-01,8.003108003108002,6.122448979591835,13.123359580052504,4.057279236276845,21.662468513853927
2014-08-01,6.535947712418308,-5.992736077481826,-1.2073863636363724,-3.285714285714273,25.182186234817806
2014-09-01,11.394302848575705,-2.2378516624040867,5.202312138728312,3.5714285714285747,28.268251273344653
2014-10-01,13.554216867469874,-3.516624040920712,5.848787446504999,3.8267148014440546,33.276740237691016
2014-11-01,12.572855953372194,-1.1026878015161814,8.658346333853371,5.400981996726682,28.669275929549894
2014-12-01,10.363153232949513,-0.5882352941176638,6.351931330472109,2.257525083612033,23.65702479338844
2015-01-01,6.887298747763881,-1.870615744349183,0.34246575342465785,11.013215859030836,12.20000000000001
2015-02-01,3.4031413612565578,-6.0133630289532265,4.216867469879512,-6.188118811881185,15.438247011952194
2015-03-01,-0.9075907590759176,-7.0494186046511444,-4.862236628849257,-2.7664768104149737,6.199460916442044
2015-04-01,-7.613005551149871,2.8549382716049494,-10.796324655436448,-8.236272878535772,-10.375099760574614
2015-05-01,-9.985096870342765,-2.749638205499263,-7.634730538922146,-8.899676375404539,-15.55555555555556
2015-06-01,-1.924557351809094,5.575935436537039,-4.758190327613101,2.878289473684204,-6.671664167916039
2015-07-01,-0.7194244604316554,-1.8567639257294446,4.1763341067285245,4.663608562691127,-6.073153899240861
2015-08-01,1.7723244717109916,-0.064391500321979,3.5226455787203403,8.197932053175775,-1.2936610608020709
2015-09-01,-0.4037685060565279,4.316546762589917,-3.0219780219780246,-0.482758620689648,-0.5956320317670496
2015-10-01,0.397877984084881,8.018555334658698,4.245283018867921,-0.7649513212795788,-4.33121019108282
2015-11-01,-1.7011834319526562,7.874564459930313,-3.230437903804733,-0.5434782608695743,-6.083650190114057
2015-12-01,-1.3643659711075364,5.1035502958580015,-1.9370460048426166,-4.006541291905128,-1.4202172096909045
2016-01-01,0.08368200836819162,15.409054805401107,0.2559726962457435,-13.492063492063485,3.030303030303013
2016-02-01,0.7594936708860672,10.426540284360199,-11.725846407927326,4.573438874230435,2.157031924072488
2016-03-01,-1.0824313072439553,7.896794370602013,-7.155025553662697,-3.263598326359845,0.08460236886633773
2016-04-01,0.9442060085836822,1.8754688672167972,-3.261802575107299,0.45330915684495865,4.0071237756010625
2016-05-01,-4.9668874172185475,-9.15178571428573,-7.45542949756887,-2.4866785079928975,-2.122241086587429
2016-06-01,-6.907378335949771,-11.605281445448231,-6.470106470106448,-9.672262190247801,-2.08835341365462
2016-07-01,-8.115942028985499,-3.513513513513502,-9.57683741648107,-12.125639152666174,-6.686260102865537
2016-08-01,-8.573342263898198,-5.412371134020595,-6.319444444444443,-9.761092150170663,-11.53342070773263
2016-09-01,-4.729729729729734,-6.520376175548595,-3.895184135977333,-0.8316008316008323,-7.922769640479347
2016-10-01,-6.737120211360639,-6.441717791411042,-11.441499676793782,-1.611772950245248,-7.856191744340856
2016-11-01,-6.772009029345362,-12.144702842377257,-9.56973293768546,-2.341920374707262,-5.910931174089082
2016-12-01,-4.882017900732307,-10.274454609429988,-8.312757201646088,0.8517887563884163,-4.406779661016953
2017-01-01,-0.8361204013377934,-7.088781830695112,-4.1702127659574595,5.871559633027528,-0.17301038062281834
2017-02-01,-0.2512562814070447,-4.148783977110161,5.7062675397567775,-3.4482758620689777,-0.25337837837838795
2017-03-01,-0.6734006734006741,-5.652173913043484,4.49541284403669,0.9515570934256161,-3.6348267117498008
2017-04-01,-0.17006802721086564,-3.681885125184097,-0.4436557231588193,3.429602888086646,-1.6267123287671152
2017-05-01,6.794425087108021,14.086814086814101,2.6269702276707356,8.196721311475418,2.6019080659150062
2017-06-01,13.490725126475542,13.993710691823894,19.964973730297718,13.982300884955768,7.9573420836751225
2017-07-01,15.299684542586748,9.033613445378135,15.106732348111654,18.12136325852036,17.086614173228334
